0,1,2,3,4,5,6,7,8,9,y
7.692556799782743,7.584036398766309,7.919130660351846,7.799525898730746,7.891357409122485,7.924254590947357,7.801581487931017,7.8905303086451415,7.807868438016785,7.510582595586078,26.14590812472794
8.088021066641847,8.229257103118636,8.256561353866122,8.242010445143412,8.422192897269674,8.08740694741106,8.007317437551626,8.424382035905616,8.371337288649716,8.228348767660085,31.00929220974982
8.558364755473482,8.66933956649467,8.547329520371827,8.857915436375658,8.53854270220802,8.602975129184486,8.786888115725601,8.646915777601883,8.8278633713573,8.90178417387161,25.337968140987556
9.046720188471884,9.406658041835403,9.392433359138474,9.196709556218257,9.432239596900976,9.192015384057866,9.128651443602502,9.414700959913619,9.368191351919283,9.25380045402748,25.024270059928174
9.606593282689325,9.947854474351779,9.982973125753908,9.658500781152894,9.932776309113642,9.65514185347006,9.512631972715909,9.524597578886864,9.592313419007132,9.534516670808626,31.88653230082834
10.456790865785337,10.228924755987205,10.065105894739798,10.40494583270009,10.201734920240334,10.012216322491582,10.428415521313877,10.137147409507698,10.354552982035996,10.177886171411831,25.14950846809086
10.922309430571925,10.769073758569979,10.77954325820163,10.56125499071871,10.68882095928704,10.714373664564521,10.755604323142732,10.945881284967847,10.650105305797007,10.698220939439226,36.88618123653068
11.2061380386767,11.092433774995456,11.420123658044195,11.284635699850645,11.03002510277541,11.4944584870981,11.114391166600983,11.307350856490086,11.18401334041773,11.401387968174124,37.865464660552284
11.91060823809913,11.644126569396109,11.637397565796384,11.800525945566255,11.969257098604668,11.853648154670719,11.631701582478378,11.561167960557503,11.729362114594931,11.987406249698335,35.551237054112576
12.09662686614323,12.023369613580698,12.476321968385312,12.429324507734213,12.413951587874285,12.481950261419142,12.299468224536337,12.465457917923876,12.073384407139363,12.056980154377346,37.6114874888889
12.883280063285454,12.66057101573248,12.819017540672313,12.50461055083494,12.771732519237458,12.668877323442592,12.949012154424757,12.97035351924161,12.692060924576785,12.698058896170298,32.44057804347669
13.029411184050923,13.202689644214784,13.065087770315456,13.043484704462308,13.391982143479494,13.15228667767331,13.292027936277634,13.439233089213332,13.44039603030677,13.300477103622839,43.94559889638696
13.528314101419053,13.64874204848796,13.845887303788233,13.594514726427818,13.901503768358449,13.757381874928356,13.878643020157808,13.588894374308548,13.541310145647746,13.74103598486143,39.90455491368066
14.3481541359045,14.102380807015098,14.335686164978682,14.39663466266321,14.02086890625848,14.481678752860745,14.487696358586666,14.275330392110908,14.032453491203304,14.172618394930929,38.57707758724252
14.900425904891808,14.603963549066076,14.57162625545259,14.849946992264627,14.528974903005027,14.628303783424498,14.755165892274423,14.997629392410127,14.573257839658401,14.724757388799338,29.408599376229905
15.04863624706994,15.144367440270988,15.360399950953704,15.275403032020474,15.419288507526943,15.290165675733988,15.092285868304813,15.30775105852927,15.443477544234305,15.258394638910222,42.02880752365613
15.75252955877823,15.954831288293278,15.706652327782285,15.767734358145862,15.671321562782264,15.56478838857163,15.831410875699994,15.967835000997825,15.806364590964527,15.921369249724883,43.522873382528466
16.45158586986496,16.004884988559844,16.112906363331717,16.066027563635995,16.453771473258026,16.45511531832988,16.290528953567453,16.043746526261952,16.0584397197872,16.385535627653926,36.35816872405685
16.543564178466255,16.678731599059944,16.88660581087613,16.56573580080588,16.768916216926986,16.877361783113475,16.636263087995566,16.783258497953664,16.73834248535833,16.77831034627092,47.655905375930445
17.346868682130957,17.359118590159824,17.378191178947798,17.01866100450567,17.33941769844649,17.238610400453968,17.050085693835467,17.307098116857347,17.418957254483097,17.366947018829418,42.81474114827602
17.53392765554345,17.518665118532137,17.779562651980243,17.580426349634273,17.633944092851046,17.617855978218,17.509673730808913,17.57584321219749,17.51695125656628,17.99091742904394,41.431311654238144
18.412732264281008,18.206118704258728,18.12658957315497,18.11835543824008,18.386557799638357,18.335628452562815,18.353165442600332,18.4265777065952,18.261024783418005,18.221384826660724,43.209706203081176
18.825997424203056,18.89427693723762,18.946134725846346,18.654552579339526,18.567804886133533,18.875463325922095,18.763416610768537,18.892369290380238,18.714963051428285,18.919423293806762,48.074968825110076
19.125211966575087,19.029447005720385,19.045974642453825,19.087099971570723,19.219627175299138,19.405467112537554,19.455201061803166,19.288045356005995,19.145577214890174,19.325893185890607,48.74708050847259
19.751787369858665,19.9827763578109,19.903345574805247,19.96425967820181,19.80696756333222,19.99100195817155,19.857493977922662,19.504329635708647,19.644072790496907,19.92069932875091,51.75841401511136
20.0865248617383,20.05726355611313,20.398940298010615,20.324452575722805,20.250872999073497,20.142820104116083,20.318347914242697,20.184170952665113,20.269769271676125,20.38103340098994,48.86354174054695
20.552478706010845,20.755315654172957,20.82274433137209,20.57653340712633,20.50087982455218,20.983522876615027,20.903933266632546,20.637033794681734,20.63954480353606,20.56033982071099,57.79774962308761
21.46615098938128,21.457463712884135,21.121937547987905,21.197429148207938,21.485119765113293,21.13780981680188,21.468924720433208,21.384506078511752,21.44235934405303,21.435502487622,51.61376529981714
21.89459439396259,21.954611122835754,21.919085274265353,21.856015593193582,21.653689709268733,21.676892277385495,21.61817669761189,21.544905819531614,21.597239087161018,21.80790393768356,45.9294191845363
22.345541974891553,22.281423523352128,22.13187789770627,22.26357344044248,22.402191457354544,22.147537946952998,22.09166927527975,22.00986622975331,22.371660615986276,22.019146702092918,62.64167351130219
22.916042380656375,22.50672927924988,22.75466769575707,22.739774350070626,22.514827470398863,22.505714263412035,22.66592200011725,22.530715539302648,22.799086754028238,22.94296012676131,53.67359337947697
23.0191360994511,23.040421201895402,23.040957271150923,23.404683666910767,23.400347001442498,23.008454905677354,23.43064716261531,23.455650112176222,23.200438342317582,23.143445349168854,54.24267550727882
23.80852227648871,23.570299363392696,23.61437780685796,23.920748985587597,23.9221792367541,23.61007299669032,23.90556881987608,23.767976766944557,23.805214224491216,23.76193494156314,63.86089770527677
24.002578174016957,24.01236939170781,24.345013192657856,24.085796509781108,24.346965336844328,24.142632811560908,24.027552960390842,24.291111451293006,24.147909363282796,24.16140806778765,60.79258296991125
24.597467332391542,24.673698252572805,24.552007032555355,24.700890926237243,24.546423822543645,24.75242190323085,24.87129537047237,24.502645254584692,24.54508058442251,24.52809199045597,68.33978775709993
25.492792928326427,25.260087342813748,25.099208714766398,25.46667415804151,25.32729910167107,25.395895873580045,25.25560783930569,25.39410594618961,25.167398365837435,25.056626567208696,67.68651326732868
25.502111956754202,25.53675194030338,25.56614568197768,25.97107495963735,25.65146484312131,25.60665652559015,25.627831276257762,25.54796003339719,25.70089894149955,25.86551382017785,69.09627953405649
26.12542279041726,26.113719456975915,26.247908079170234,26.43238248339149,26.317031876561423,26.377246237454134,26.218561595633865,26.20010604512139,26.361458156972628,26.18618428970616,64.96419870483182
26.540231808678595,26.79713778355177,26.640460733466604,26.8712237931572,26.64941359832634,26.878768342085582,26.61318006900942,26.502203822461535,26.569890140493598,26.64788185112008,64.051960607986
27.274441018921447,27.104996085045023,27.38924608513935,27.24233995152114,27.319670196361642,27.083848153717362,27.462341301891144,27.358669975681654,27.077406805749085,27.361816802909697,57.911876325015136
27.914832282621738,27.598320881669878,27.980650334555857,27.77379879240823,27.61143179986803,27.606363345257073,27.81399398120322,27.816638064574978,27.65163951864293,27.908183875726735,58.72819851650249
28.406929142616995,28.132607585280514,28.491712735701743,28.436152661329952,28.22426229468247,28.167692254923693,28.014853026991698,28.495468374324787,28.340474762415294,28.094579093200796,64.38113434017788
28.50656977268125,28.830905308314797,28.553756172348265,28.654978819652342,28.653973724146905,28.558736113082418,28.9734657103975,28.988695274617804,28.952239627134354,28.89809007473252,57.90091098994346
29.358519312998464,29.22795521713987,29.07574185647525,29.32336009756118,29.0146172859398,29.376760436255026,29.444866473045078,29.00519001963858,29.16371392140332,29.414245545736243,59.308588457356564
29.512347868956855,29.907176764436134,29.624452635987584,29.624598297814565,29.57911840003012,29.63802797427861,29.714355172786835,29.629210902702237,29.68347352105276,29.67464779664872,61.251951879208384
30.15168359888759,30.157563643076955,30.135112588695964,30.450147309376202,30.48348710164689,30.448349273670832,30.18663768989833,30.32413960813601,30.15572090773063,30.40498605096085,66.66071560874651
30.897208844335168,30.555717586415682,30.90579907181665,30.88977616929828,30.94254007754882,30.661210525911642,30.553582715869993,30.58062487863404,30.836393180731434,30.85707494667728,77.09545793417632
31.402858684239966,31.459148148699104,31.4923109231094,31.498523572510216,31.257961980331473,31.350042154308593,31.0382793876096,31.450570748375824,31.406791323555858,31.179530856625288,66.74468405961099
31.6929930484981,31.508104695995524,31.50933722768165,31.77206977168108,31.72157315861664,31.512850073723538,31.68415225727937,31.71016025395545,31.702701980626088,31.999038832324345,82.51407474185949
32.21847945339691,32.13511632715491,32.48448171829983,32.29490452075791,32.352093212070415,32.32496833610634,32.37770354167727,32.442657135513834,32.126526367397716,32.11399690325804,67.13350750883801
32.618082080213135,32.86549315019706,32.83199945879638,32.61963746011645,32.592957364776474,32.65638785802178,32.68316448318363,32.79495339510612,32.8796194699562,32.661175389137725,77.05283416555281
33.29191553264881,33.13330044128659,33.356923322272834,33.228635553524335,33.325115686196185,33.25133441925954,33.21569678270858,33.358883230543974,33.006180421285585,33.040147187527666,76.04044290209774
33.906810858236604,33.78076811682419,33.80179584808064,33.61029041260821,33.95977052130706,33.60275035020467,33.84416928229848,33.68760491085649,33.60576451338912,33.91049567110602,78.52745890697693
34.38652534714044,34.24153025902914,34.47485487815702,34.27485185814913,34.262213104585165,34.436792405220814,34.323362910079034,34.16461538485914,34.005224659864545,34.0685477041202,70.29148876171217
34.91653330835271,34.83233982753678,34.78777810221359,34.95422405267585,34.857187575760506,34.74095000943865,34.85369494495496,34.819686460999236,34.512469722720176,34.90153703612242,84.40635824769939
35.19353467643437,35.29316049100821,35.11817841776438,35.494315105951515,35.2943911652328,35.09953894225732,35.49508387129758,35.4265506968629,35.17206051686515,35.32852051919342,84.92697434694594
35.77953817518114,35.808552538705655,35.73449460237388,35.99741488311059,35.966736854607646,35.5141277061941,35.72419646994477,35.66998795591297,35.57788117261529,35.647822346832406,89.66120770305238
36.2435047643449,36.15414894309371,36.45997434913181,36.34787700049726,36.13835972523776,36.39657694708972,36.4993195560329,36.3521502151128,36.23741456289669,36.39773167491981,86.34500388129081
36.78731645584624,36.983114990111766,36.97134374021461,36.79463264473896,36.61477921185205,36.74767743459617,36.71782749143219,36.66548526008809,36.80187503351165,36.54734319073153,83.65012224879514
37.48484416606741,37.47644736377631,37.190000707264716,37.49378797742262,37.359115322546096,37.46211585429461,37.16590224063547,37.421302764613074,37.30246120289963,37.42090699118937,76.31515154377966
37.67524743073911,37.714597991057225,37.90132414178068,37.62103487743058,37.50166613864595,37.69432817255369,37.96079656597483,37.576311937903874,37.87499722981172,37.97374180952583,76.75673858119482
38.0787196297398,38.171527667858236,38.1461602709178,38.13520658837908,38.237243811379734,38.279301898211365,38.003173738000555,38.42172884855262,38.06801696396169,38.381221018737655,81.01554031131313
38.88188057668249,38.681696596838655,38.620872931055246,38.87931274151958,38.52790957476831,38.7243868075568,38.950412819166374,38.95364261793947,38.73444064659182,38.915522482825445,78.64873809408199
39.13085702530437,39.178779202848546,39.46380949945441,39.44105061903863,39.47881399637685,39.11059764324678,39.07542856870743,39.06161159090355,39.23898397730907,39.12871110125996,91.3578286370909
39.74547123105592,39.860445609761925,39.99811613303697,39.71766888161942,39.51073216414046,39.5075507902944,39.7358481910707,39.819019819783,39.55277377187121,39.60982878491685,97.92883664487898
40.35656393265313,40.480193720580424,40.3656659960855,40.420023210030514,40.297128385945946,40.34099618227375,40.35540759097422,40.08780434126462,40.190944613225184,40.19938793894736,94.6987494318577
40.59366003382597,40.71169233194543,40.86898920113323,40.99506006426323,40.53441815521176,40.92622292565652,40.89237478347273,40.73966823952126,40.648769912402294,40.74164676051324,88.74284555727809
41.44984723987914,41.14000625978772,41.0473082193609,41.252254783088,41.08888340113786,41.11571208454982,41.348875235375765,41.44259539277466,41.44820875653525,41.40340927893202,89.8578211064242
41.90576857389957,41.66228102359843,41.810417979281404,41.59079559307977,41.92632302926433,41.978918610997894,41.626296674631696,41.53471682486006,41.86472602799256,41.95852759193413,98.74074852691379
42.006534306686575,42.2154405506929,42.19770179661506,42.2107062124054,42.07011774809488,42.380619246509994,42.34622914922425,42.30591374528125,42.46445505751187,42.35770919128124,100.86916529525831
42.90802236005353,42.97351518146605,42.58067232894824,42.76448926126753,42.88967028438943,42.67891317967768,42.6843470804737,42.85058645128464,42.77654320858351,42.81137279703453,91.46146833306551
43.32159327940624,43.24805922066318,43.32846892304857,43.14650440056971,43.07063166537841,43.41837308952511,43.056584019588335,43.055991682747646,43.22945630290077,43.20748219998197,90.10553486838431
43.706068164147595,43.66290465690197,43.66073255276033,43.624607804422666,43.86946293930541,43.51452253478403,43.82417304714518,43.53251460180711,43.62009646248978,43.5452233092056,105.90853074760558
44.10766348745679,44.34025495977679,44.23743371466037,44.46540796124667,44.0789845094609,44.240616860859646,44.045546552540124,44.088228843737404,44.03681398348093,44.171996646979025,103.21929756423137
44.63881946345175,44.655233584511855,44.527230500258,44.65129130477433,44.9276207744352,44.78392322376967,44.98503756134619,44.84596523068268,44.566348853456084,44.58018360929306,102.5398557008718
45.08642189419325,45.013501540166025,45.11454565746304,45.20097930888484,45.257794363802184,45.10507662615405,45.08255628900432,45.34497399262396,45.0475946391042,45.17416495992591,97.81911125203744
45.72981859391271,45.813062152409586,45.60182341542577,45.546837702387684,45.98776298363307,45.68367191416763,45.78814198397158,45.622966033977306,45.99622934737235,45.78313556413864,107.17925720097918
46.44071698398626,46.00595669781497,46.36512160485076,46.15938984143969,46.32500128958668,46.41266105448636,46.21711900602807,46.078419344455185,46.238679952149674,46.165003937357405,102.33572891054578
46.803978655047636,46.606987309004126,46.741841626464186,46.72203928858128,46.68239897617697,46.681542031971134,46.60702475379092,46.68405976786772,46.577104897858405,46.85459338359398,97.81082815147319
47.14300938695711,47.35268412895932,47.47180258991149,47.06782040325416,47.245810104119386,47.32877432049607,47.26121320096417,47.06520228041814,47.20156854057361,47.20619761447874,110.49138448236337
47.559543219956836,47.62898455402671,47.73551469085289,47.93939836716145,47.889478075077164,47.89798173153482,47.50220904436707,47.92764619124015,47.59836963333552,47.96065589585056,103.61637311789087
48.049923625043775,48.207476582099154,48.41506416289935,48.32916629985528,48.4202810213964,48.14936459069552,48.145676967671804,48.10980700926583,48.436555417201674,48.4962659566583,98.31477753487063
48.75836105749328,48.678018004534685,48.89735610582909,48.943715853394586,48.93145705202721,48.92518443968741,48.716092959116025,48.87990392135497,48.53010358590378,48.62353090194559,99.49862165213955
49.134168116247665,49.46987667628414,49.30670189924002,49.46813092847952,49.473086532477886,49.300403293812856,49.46813559509041,49.22269373271223,49.02015949455731,49.027158604240775,109.9123902582841
49.59974104431861,49.94676518722847,49.56455727191827,49.75829128488767,49.9935118795681,49.99580646816137,49.57888733498667,49.707370677775856,49.84324766147054,49.678310119465856,105.91134949403968
50.08576524709633,50.24246864532104,50.127530367703244,50.42877103668818,50.02897048358968,50.34819172713301,50.38047409093622,50.06588783024277,50.07778840306363,50.408807961486616,113.13723425872654
50.99097614488986,50.87176913483374,50.886022389782276,50.62293196875917,50.921103052054946,50.50921284848577,50.57164951475925,50.68133594794788,50.69570255391636,50.717343543032044,118.91489800298844
51.35540567927797,51.22519266396573,51.36802388807318,51.05582217070008,51.13614407288506,51.35876515503017,51.466724404512405,51.29051353381065,51.12221102777097,51.342175823367455,118.9656247750647
51.65244255760335,51.73772246514649,51.56950276649672,51.92102023025044,51.78403846862289,51.515943358839515,51.596232366481935,51.969904122427444,51.8250570170281,51.515149092789116,121.28640717117099
52.00679464752878,52.006105341333125,52.00206422839883,52.02118823735364,52.19313945539404,52.15668921278551,52.1664275240005,52.22386761369363,52.491327288489906,52.417283561225375,121.86199736344042
52.84924750354597,52.74332163428433,52.781314634944046,52.51765009666737,52.61891603258245,52.56470494460664,52.843694685026264,52.60756653055843,52.91276699079763,52.618414706459106,121.23800367348264
53.491851071264925,53.24623705110026,53.43830364565602,53.099869358988364,53.04328630426284,53.364534433103536,53.05350772650073,53.406654739779384,53.38637843771563,53.02903307029073,124.36989647560947
53.81849700148441,53.68957829062304,53.64201750780556,53.681245341798785,53.64213759139627,53.942628433897305,53.96963314854091,53.86164716216946,53.760264184031755,53.86817762355452,109.81277728137118
54.03531631577764,54.062024067347984,54.055015357545145,54.11538590714542,54.43633374319538,54.391945487014624,54.13392584727638,54.37758880380949,54.48118744638378,54.36552189809468,125.32264675710107
54.84033665422174,54.56243482567155,54.9839363837285,54.54231072728428,54.65251228765584,54.79507212557647,54.80650134057454,54.60372421649818,54.54061719471591,54.825998372811824,120.72431145168248
55.36856398048514,55.258747432309825,55.10171942979825,55.44707094419333,55.27752461034879,55.450390860118155,55.303908023587574,55.35917405411319,55.12758378817035,55.352518406315056,115.33791487730966
55.73973471350941,55.50262666172885,55.67915644536333,55.52224714723723,55.61039865625308,55.71951995611918,55.5702679313576,55.97837150407259,55.634945060285254,55.59757315360979,116.83325780836422
56.35366396922832,56.43353692171756,56.10275842293581,56.11868421834631,56.441260881749216,56.498389672603714,56.48037039761743,56.25081404539622,56.193190069996284,56.202285015168414,130.17565657573496
56.61704277359637,56.88893824666998,56.82030230296496,56.728096807303174,56.55063942292513,56.73456405270969,56.96596309593492,56.96558961199377,56.79607193922397,56.91969050548647,128.13670623084099
57.2698760851,57.29854614253874,57.01238798694159,57.091582013879055,57.05362670566156,57.466202355463615,57.019390098032446,57.48882556580939,57.11985233410643,57.06029529508096,120.1587489565891
57.8910601247933,57.71751041296836,57.93552615434455,57.637313332888006,57.73685993142583,57.88970165627705,57.924890924353896,57.72925722717221,57.82834752561271,57.88571254721348,123.80038192419603
58.1024533275712,58.423636959967524,58.41911748047357,58.20529330035227,58.33139968184941,58.21362233207149,58.289511523434435,58.25970573783928,58.06714331236507,58.470527712061816,128.58181925299175
58.94158124677057,58.62143215637541,58.61913343654584,58.84543636408067,58.93555159532926,58.58975538979535,58.72558607898555,58.593247767269816,58.99173959080332,58.74481848811813,121.50956127345636
59.191947665396384,59.02656285221977,59.14558186838605,59.47088987681437,59.0069427793041,59.334786897230224,59.48835401303694,59.19529311158946,59.157009556072175,59.12372167002343,134.57411494613842
59.57817259301667,59.66026477740819,59.753401853698094,59.73739363105979,59.800993570265206,59.91030568214314,59.654343710251055,59.98033163027489,59.583286507517464,59.957017672152624,126.89242665783958
60.18599228838372,60.185267561537934,60.15317517044386,60.21113160258481,60.001429861408525,60.0078692131483,60.12897881005107,60.25939339410637,60.09715591383799,60.2426765365747,129.9265328754675
60.796769824783425,60.890926185533495,60.80662992918436,60.824732360514375,60.790750587552644,60.68244212466807,60.59970170747947,60.821536578993964,60.611599340764684,60.78970964769032,132.60127359700232
61.279528388903124,61.08206749089837,61.283297900923564,61.43034325728958,61.095876010502884,61.303973312263494,61.00015024111654,61.29982242737902,61.45333613273726,61.06308324617478,138.9833630264992
61.95820380203804,61.60170409896579,61.86603681998332,61.78419725069889,61.6153638342271,61.89694196061205,61.73672174898346,61.91917400762756,61.74287759630533,61.89265275103737,128.06821324561122
62.42410229916583,62.397188078703095,62.235196754966026,62.06915332125406,62.00771991334216,62.28044293885356,62.08858072510635,62.35220203406328,62.04888779110767,62.10716313610078,132.02265688223895
62.81494841740206,62.753417378539666,62.940231000881774,62.98564300413076,62.588917096269064,62.79682211431184,62.9424514817669,62.984931458738906,62.93368225187656,62.64612934003883,126.5537647305413
63.16514060046759,63.321207479050464,63.350310240286774,63.03095115207502,63.069017795764864,63.17211931475696,63.09920844552262,63.01535003229188,63.45168982845449,63.13710421243586,143.88531729293123
63.6754398402002,63.952922165544464,63.96576330995245,63.643842932578835,63.87072117719312,63.70311030184001,63.627854502206084,63.820230090667785,63.51863696235302,63.77369727061497,137.22042125058076
64.34374193047904,64.13820363166442,64.49533461533815,64.40488759380729,64.0028125018561,64.37571046636431,64.38524386476539,64.20245381562593,64.3890649154071,64.40846738930784,147.300497883304
64.53197696246873,64.91811032046597,64.55801810355041,64.85406516933192,64.72763887735908,64.96858398314896,64.74101847195035,64.74082853699488,64.84117857348369,64.69056573909546,131.69279160799138
65.43530585635565,65.18692920134829,65.01927626140295,65.12538544850176,65.43500076586001,65.32060435809919,65.31056389831663,65.17012663792543,65.39885809158729,65.14857843301743,142.72536486703908
65.98735828064278,65.59503223090142,65.60434275435863,65.78025638476018,65.66990202905926,65.8628452690582,65.83057087552817,65.98450977444307,65.9235595449865,65.71902565629965,131.9184883514363
66.3243964886601,66.34687202285869,66.48397372798576,66.12170129989094,66.39350027158636,66.32139567894983,66.33304439961813,66.20221052832773,66.06261625988843,66.41860800326592,149.2924251076109
66.8101328943445,66.76210684696264,66.67900894419697,66.55639026520474,66.83306086804994,66.83621668810169,66.88539215504575,66.62545719247633,66.93998467879402,66.64281892966007,136.31261339663394
67.28725323028151,67.19523421631885,67.14285784253397,67.09772947464566,67.33323877454698,67.41048411549318,67.15648478339315,67.14095647700303,67.0916967313207,67.4232866152103,147.9477438754427
67.60546091217661,67.74961218406747,67.7239877746426,67.8001135507951,67.74389922301063,67.65351142496681,67.92313702265626,67.64604538294448,67.66131976351217,67.8120653206335,154.46104799134048
68.14530214429207,68.24651875885964,68.32277126578784,68.25673408919312,68.38462614754962,68.10034705656156,68.25406811087213,68.44125008199202,68.24558636713797,68.4770613652803,142.0297257355539
68.52929940008903,68.61870354056055,68.80364742285586,68.7576798722422,68.87938672400476,68.61748058902354,68.88857187497004,68.88530842135044,68.71792408319857,68.85197736155064,149.87302972566783
69.39731879354335,69.0546102090433,69.40970583910944,69.31776544693194,69.03438983822521,69.19058823421483,69.49609544659064,69.42636108813694,69.01748470056259,69.1145973965853,157.15448938990363
69.51664570445887,69.7217327981343,69.80702734401359,69.80246463892568,69.94229915785237,69.75937825599554,69.72979345606556,69.65867123995908,69.72683655862733,69.59713979245907,151.7601825778035
70.00396092141304,70.14542402726296,70.40858963313309,70.01417874620553,70.34772981751505,70.46486464250947,70.41419268183598,70.34483802342878,70.25020309641597,70.28275304906535,142.71934554149527
70.64354056758027,70.74552247382951,70.65213371293676,70.96011983355106,70.68505662673968,70.64467343105785,70.77982477599522,70.72426853057723,70.7913632406025,70.71587274985903,151.2400939377191
71.01864071035935,71.42896857647382,71.30855944330581,71.2616001801362,71.13176015442102,71.26643951461116,71.16775652639824,71.15367357287921,71.04929507629163,71.18865827984422,154.8133472931808
71.9837053075397,71.71911750750269,71.84205209927212,71.75950729850256,71.58697910358885,71.55884698461597,71.56499142241293,71.54091554064156,71.59356181910049,71.82615708209335,154.6734575131038
72.0310149281093,72.35385860763039,72.37619018549105,72.43770838824751,72.38354152823014,72.42779332403408,72.40015912801873,72.34151159708239,72.26593811354772,72.35160549246604,150.3627899861696
72.89131192941846,72.8748182189195,72.79760130016061,72.61756469320257,72.83259149779667,72.71201877021147,72.94034232858324,72.89811043748323,72.70011273640402,72.84670218612129,159.5521753040815
73.1075540433696,73.41516339358036,73.38571467494894,73.43357376929939,73.0980218129562,73.11681400062153,73.19934142357508,73.46917130710835,73.49466856038595,73.28491882579642,157.75719293364529
73.655040187938,73.98845694053779,73.68141267646794,73.68725522957428,73.80388788131472,73.5838339204575,73.93069170251384,73.96081037738844,73.80959772807385,73.56181466903189,165.6343715206984
74.09938851735343,74.07053781324234,74.33554307070916,74.12443962209213,74.1849991863285,74.17335642708392,74.41245659611715,74.42082434967642,74.047297120079,74.13670196521211,156.8762962314541
74.89740873018795,74.50991183569359,74.7697102132954,74.52271217778886,74.77388258461158,74.96904166989657,74.5640081978699,74.5623285001559,74.74676893624336,74.63591929264336,159.07746963467966
75.06399375317902,75.39599933746447,75.46955932599906,75.49034890876483,75.24012016736683,75.08346229053447,75.34008498392544,75.47452183833431,75.22452150497786,75.11629347049845,150.2692128542744
75.57100417843961,75.55009559268274,75.81561115992781,75.54708685597035,75.56857977684311,75.97528771006964,75.81936264367098,75.99982493935201,75.88902825542468,75.5084874769021,165.44053083603885
76.06361038602692,76.28612560740565,76.4546538734802,76.40155759071229,76.39390475871456,76.34285980721756,76.11520518894945,76.47385738997897,76.0241511408406,76.11930287869801,156.15956263238428
76.92167300658639,76.92210962474017,76.56409985199491,76.87929669947948,76.64544216010121,76.88216709364696,76.91838760900073,76.68845742382926,76.84886598911366,76.95998309721061,162.849140510327
77.36580506411856,77.00512352026976,77.0219690656752,77.26233449836766,77.14544076247972,77.09813511804823,77.0730814298032,77.13202141936537,77.14688510739143,77.36430453728813,163.37355345133264
77.81439638712209,77.59644959817444,77.81244465874452,77.52778490665834,77.70969782782687,77.87795544287869,77.61636379352012,77.95670154357661,77.61393533335223,77.98449405539031,157.59617422769583
78.31098609391837,78.07337271544388,78.39129718235398,78.08813232651976,78.01585010322626,78.17776209416142,78.14493728848026,78.46065869035027,78.11116861621706,78.31652640435998,162.29447512977256
